150000 3
-8542 3110 -2022 
4680 7022 8043 
-2039 8815 -6714 
1805 658 6352 
-3725 1519 -1835 
-3060 4117 -436 
7442 -8439 -5092 
-2170 4572 -1491 
4024 -2530 8831 
5510 338 -8629 
300 -9336 -2061 
4906 -5851 164 
-2465 2701 -4165 
8666 1357 -154 
3912 4980 -8842 
9882 8609 -5038 
5134 -5150 1421 
2402 -3643 -3822 
2714 -5897 6052 
-9335 -6939 -7138 
8131 -8569 6355 
-3750 -6986 979 
2998 -6221 -1710 
-8595 5050 6834 
-6027 9976 8950 
8494 5299 -9937 
-1741 -1481 9034 
-6465 -6524 3220 
217 -6171 5117 
3134 -3233 2175 
3945 3523 -645 
-3422 -2186 4077 
5626 -2094 946 
5345 8409 4884 
8540 8528 5151 
-4939 -1948 3377 
3925 -4534 2523 
-5544 -3326 -4677 
-95 -1617 -8961 
-7607 1453 -4159 
-8682 1472 5156 
-3613 -9791 -4982 
-6817 -102 8535 
7705 -722 5421 
4007 3269 3122 
-7843 -4569 2397 
3283 -5637 4508 
-7397 -9705 -3494 
9245 -611 4207 
-8390 6828 8145 
4558 2768 -789 
-1677 -2383 -503 
9139 -7015 5667 
7468 9643 3944 
7881 3767 -4725 
-199 -567 6006 
-1965 -5702 -7958 
1056 -1958 1911 
4668 6064 7626 
9842 -2328 183 
9385 -1985 7627 
308 -5721 -4544 
-1341 -1049 4100 
3224 -9137 -404 
2141 8525 -5348 
-9624 -5918 5022 
-3718 -3718 -5898 
-3452 3476 -8983 
1484 8502 6243 
5052 9546 1066 
4995 -6802 7103 
-1734 -2258 7559 
-1013 -1838 -400 
5343 -7849 -1202 
-5341 6543 -6532 
-2339 -1944 4477 
1646 9041 9729 
786 -1147 -4531 
-1930 -6566 5618 
-3297 -4873 -418 
5365 4373 899 
-3497 -5067 1232 
1429 -3640 7301 
-7623 -8434 -1038 
718 5335 -4298 
-6261 8894 -7857 
-2264 7655 8335 
-154 -2935 -8516 
-9078 -3096 307 
-7309 -2216 -7672 
3883 -6464 3452 
6955 -4363 2387 
-6551 -2637 -8868 
-5942 7064 -1790 
-49 -4357 -3336 
-3420 -9433 -6902 
-7318 -791 -6581 
6724 -9385 2558 
-529 -3062 2518 
2529 6357 -4947 
1348 7659 4583 
3556 9810 -4636 
3618 7772 3031 
2416 -1818 440 
8250 2752 2652 
-5774 -9397 1134 
1393 706 -984 
-6225 -7206 2944 
5621 -5108 -7403 
-3026 -993 -7272 
-6372 9376 -3161 
-2646 -9671 -9809 
-1683 -3732 3501 
-1130 3748 -1320 
-8683 -4545 371 
-2356 2732 8330 
8936 1896 -377 
-256 6382 2668 
-4785 9184 -6113 
-7520 -7602 -9601 
2212 904 -2207 
-5048 9770 -5 
6671 -6401 -1404 
-7200 8564 -3239 
2868 4574 -9798 
1378 -3060 -1305 
-5688 8198 -3607 
-5065 -6959 -5667 
-4100 -7923 3602 
6175 -6998 3744 
-1304 3888 -9990 
-4477 -3961 7333 
-1630 2754 -7135 
9765 -3899 -8935 
-5612 -7133 -2396 
-7981 7447 4405 
8726 1506 1632 
1558 1858 -935 
8116 -4557 -9581 
-9683 -8601 2759 
4817 -1772 1395 
473 -6732 -5394 
4258 -204 -4786 
-7365 -6934 -7143 
-8639 -2125 5387 
-7123 -6812 -3764 
-6504 -9860 2301 
7211 -9241 1610 
-1381 9813 -2807 
-7201 -596 -3866 
4221 -811 993 
-3832 8587 -2189 
3198 -9626 -8380 
8373 975 -8616 
-3927 2466 -4506 
612 7584 7783 
-6449 1582 -5260 
2061 -759 568 
-6963 1083 -9859 
-2192 4812 2129 
-6607 3135 2224 
4959 4238 -2440 
-1867 928 -8902 
5880 4368 -1284 
2211 -2282 -3799 
-8827 3256 -1159 
8271 6413 2471 
-4422 -69 -1999 
-5721 7368 -8482 
3041 -3987 5682 
-3335 9565 7691 
9447 5968 -118 
-8637 7144 7544 
-2505 -1486 -241 
4170 -2684 3903 
450 -2697 6055 
2489 -542 9988 
2045 -6173 -1773 
-6974 332 -3245 
-2029 -3462 -5929 
-143 1767 -373 
1134 7999 3698 
1669 2899 -676 
7582 6364 -7230 
9742 3749 -6691 
7198 8580 1052 
7930 6424 7866 
7185 2914 -3368 
5788 -9923 -5568 
9331 5006 -5757 
2399 4303 -9536 
-3969 -979 7896 
6728 7063 9279 
4811 9297 -9066 
-2510 -2427 4920 
-6541 2082 3088 
275 1360 -7903 
-37 6429 -4264 
-6635 -5150 9871 
4476 4329 -1634 
-691 6023 6432 
9548 3381 9479 
4255 -1439 4107 
-8428 -770 -5600 
-3465 9602 -4452 
4010 -3672 -9037 
3310 2652 3715 
4981 -8770 -1860 
-3254 -168 2344 
-5314 -7832 -6412 
8587 -4636 -2302 
1372 4530 -5051 
3229 735 6833 
2144 2241 -623 
8071 -1463 -5762 
1162 -1830 -6552 
593 -6135 1581 
-7169 -7423 -848 
-459 -5428 1136 
455 8496 -4388 
-3219 -4416 521 
-3057 5354 5756 
-6472 1939 -4415 
-1086 4735 -2757 
-5830 9089 -3965 
7667 431 -7909 
-7901 -2923 6508 
6713 9678 -2244 
-3710 7337 -4331 
6863 -2417 -3240 
-2514 4050 -3032 
3446 3595 -7102 
-2515 2322 -4782 
-6540 -7632 -6822 
7202 -4806 8908 
420 3475 9049 
4892 5046 6343 
-7044 -5481 -6083 
-6548 6748 9680 
5816 -5660 -790 
-1348 6656 -9663 
-4722 -3960 712 
6121 7111 3238 
8167 3944 6689 
5560 -8084 -6998 
7740 -4726 7038 
3824 -5923 -8032 
687 2699 -1806 
5001 5074 -1590 
1458 7692 9792 
9459 2606 -2999 
9719 -8618 2256 
8561 -8236 -482 
-7988 5707 -7355 
-4910 4797 8159 
-9793 9516 5308 
-7006 4970 -4608 
-3483 2793 -1859 
-8741 -7321 7128 
97 -4071 -3822 
-9976 -7545 2772 
8743 -5665 -7346 
-3027 8353 -1821 
-6198 -5549 8688 
-35 5289 -8706 
-5830 -4774 741 
-9097 -1411 8504 
303 3265 -7357 
1804 -4122 8685 
2857 5658 -4457 
407 -9076 4259 
6676 -9849 7726 
-3277 -7558 7530 
3598 7225 4239 
-3640 3119 8571 
-3650 9970 8321 
2850 -413 7923 
4541 -4258 -6953 
-9159 9694 -2525 
-5898 6493 -7557 
6905 2269 -6355 
8660 -8667 -3819 
5420 3238 -5008 
1523 4381 -2595 
5799 -2185 7076 
9006 7685 2920 
-798 -1333 4363 
-7338 8461 2100 
-9922 9086 4944 
4210 -6600 -7402 
-9071 2548 -4957 
-1290 8908 9863 
-4915 -8289 -8140 
-8588 -2439 9874 
-8912 -7177 2220 
-5346 -5233 3515 
7232 -1337 7175 
8988 -7664 2422 
-5666 1958 2422 
9168 -3707 1778 
-1932 -7696 9629 
-6294 1785 1198 
-5666 2011 -3494 
-4107 -7651 2448 
-2020 -8183 5183 
-8757 -6406 -3146 
-3537 7371 -8473 
-7329 -3146 5628 
-9940 -5118 1857 
-6579 6216 -904 
-6584 6492 -7936 
-3363 -6470 -9217 
-2186 -4844 1051 
2961 8523 3031 
3107 -4876 719 
-1051 -2624 1606 
-4349 -3531 -8892 
-5500 -4689 -2449 
6568 9245 -7599 
-9344 -8202 -7535 
7695 -7375 5466 
-2014 4498 -4515 
-2031 1561 -4845 
-3543 7391 -7748 
-3902 3662 -4836 
-1754 -8715 -2563 
-5374 -179 -7590 
7241 1695 6101 
9043 2758 -360 
-6388 -6284 1442 
-579 3430 4841 
-1452 843 -3724 
4303 4947 -5523 
-6903 -3215 -9809 
-7971 3991 -8301 
121 -6985 6684 
232 8380 -3879 
-6835 -6658 3214 
4212 -4662 -7117 
-6776 3771 1147 
-9061 -4366 6811 
18 9488 -702 
-5510 667 -3592 
6023 -7704 2612 
2121 -5733 -5276 
2487 5111 7470 
6516 6268 1471 
2280 -371 4933 
-7576 4488 8463 
-3304 -398 -9421 
-304 6743 -4428 
8005 5917 638 
-5752 7269 -5001 
3501 1180 3718 
-8602 4248 -2587 
-8683 -8578 9663 
7711 6678 6476 
-1476 -5711 6948 
5018 4678 -8665 
2693 8964 -9961 
-9720 -9022 8745 
7189 6807 9756 
-1939 2221 -2302 
-5030 6542 3139 
-2201 -879 6707 
-9907 -5854 4634 
-4823 8509 -6049 
-5112 4052 3027 
4408 8676 -9999 
9780 -5754 6503 
9322 -7045 -3968 
-131 9154 -8048 
9783 -6469 9615 
4217 -1862 604 
-95 -2551 7378 
9417 -1280 9580 
7449 151 -5440 
4011 -9404 8803 
4951 -3662 -6871 
-974 -2901 -9557 
4313 -1194 2834 
-8442 -3923 896 
-5983 1575 -7815 
-5179 8412 151 
-6004 -6761 5692 
-2173 5786 -6174 
679 4527 586 
6199 -8934 6673 
-1987 9759 -8132 
9282 1235 -1912 
-9338 9794 7582 
-9919 -1179 9654 
1035 7232 -631 
9656 7228 -4591 
3994 -3144 4033 
-4720 3722 5693 
4459 5965 4677 
-547 -2941 -8884 
-6487 3809 -9857 
3778 -3163 -9462 
7715 -5419 7144 
3296 -6487 -1173 
-8837 4872 -1736 
6382 -4196 4585 
-4879 -9515 605 
-5832 -1751 4786 
-6050 -8951 -9026 
-9159 -2446 -3071 
2344 1484 3100 
-6666 5686 2455 
-5499 7878 -3618 
-128 -2311 7960 
1908 -2847 4484 
3445 -3246 5173 
-61 9048 6429 
918 -3006 8408 
218 -5984 -596 
-9344 -9070 6607 
-4038 9352 -7299 
204 284 -4525 
-1467 -8594 4062 
-6209 7957 -7000 
5232 2435 6004 
-1156 8004 8289 
3423 -7500 456 
-5969 -4158 -5822 
-7501 -4255 -8224 
3247 8709 -3757 
-1339 -9300 3028 
7101 -9063 -6995 
-6185 2410 -2651 
4501 -3453 1141 
-1712 4953 -7870 
-8564 -2723 -591 
-7558 -8971 5304 
-5742 4297 2144 
1777 -6792 8629 
4017 7836 -444 
4224 5461 -3757 
8605 1386 -627 
-4847 8422 -6666 
-70 2095 -7399 
-6943 6132 -4601 
4584 5371 1395 
-7327 -8238 -2927 
2262 8466 3601 
-2218 2785 7576 
-3639 -8999 -4271 
-4279 9340 -804 
4298 -7285 -5602 
-7006 -5616 -1879 
-2401 8144 -4587 
861 -8966 7070 
2477 6739 -7584 
-1436 154 -4606 
-8173 -1751 -933 
5336 -9410 5276 
4570 -5575 5532 
-7967 5636 9290 
9904 361 4523 
366 -2578 5054 
9693 -9652 5787 
8533 7176 -8639 
-7980 964 4655 
-7785 9490 -5585 
-3358 1507 -2030 
1494 232 -211 
6526 7882 2792 
5389 9661 6011 
1038 -7853 -7770 
1217 3190 -2840 
-4650 -6120 8347 
1921 2100 1271 
1491 3333 -2389 
4854 4201 4392 
2258 -4132 9221 
-6262 4004 9463 
-291 -7506 -3691 
7576 8358 -4152 
4736 7436 -841 
-689 8550 -1800 
-9582 7997 -9221 
-8360 7197 -7720 
-1554 9348 -9998 
-4579 -7427 5436 
-3446 -1143 -6650 
-5854 521 5945 
9900 -6285 -8829 
8492 6586 2500 
-9390 5967 -5660 
4275 -7848 -788 
-4637 9998 9096 
3285 5653 4916 
9965 5417 1414 
-3344 -4018 131 
-6944 1206 1823 
6180 604 8050 
4357 7098 -83 
-5986 -9948 4906 
5016 -6413 -2662 
2016 232 -5916 
-3081 -5146 -5882 
992 8854 3338 
-2552 3747 3977 
-9269 4238 7762 
3840 -5833 -7656 
-5473 -848 1836 
-7973 -9510 950 
-8830 5626 -5465 
-3342 7886 -3924 
3531 2017 -7630 
-1333 -8564 2492 
1216 4522 8687 
9486 -2577 4052 
-2533 8084 7394 
8284 9832 -8247 
-551 -5567 4005 
1880 3161 -8360 
-8605 -6408 9241 
-6086 -8091 6135 
-3998 -5887 2637 
-9554 5367 -8199 
6183 -511 6035 
7456 -6465 8308 
-4091 -9172 -3711 
3423 -1637 -2300 
-9935 7920 2973 
4585 6774 -3201 
828 -5581 4732 
-2774 5150 3520 
-5788 -2354 -2246 
-5150 -1288 6555 
-7978 5850 8730 
4113 -9755 1320 
-6673 -8794 -4659 
-6751 -9102 4899 
4154 -1504 -3405 
-5600 -723 -5907 
1083 5236 -86 
8100 -4365 -5256 
6957 -9263 27 
-6890 3388 1098 
6349 5377 3415 
-4061 -7796 5489 
-9463 3354 6991 
5459 3646 -2832 
-372 9775 -1725 
-9034 -4466 441 
8057 -4908 6691 
-4034 5304 9511 
5415 -6687 -5301 
-9166 -1203 6246 
8520 7301 5130 
3614 -7082 9884 
9262 4621 1318 
-5525 -5470 -4122 
-1504 6789 9307 
-5572 1756 8946 
4506 9164 3051 
-949 -1289 152 
7780 -5908 -2201 
-471 -2182 -2130 
1991 9220 4483 
6144 -4987 1452 
6618 -9826 2436 
-3824 9695 -947 
-8347 6965 9688 
6568 4028 8663 
-8005 238 5244 
-6674 9940 -4147 
6011 -4614 3992 
6030 9450 -6912 
7636 3233 8917 
-2439 -6739 -4470 
-2442 -4729 7662 
-9814 3442 690 
3614 -7709 -2521 
-777 -3640 6002 
8670 -579 2310 
-48 -769 2480 
3120 -3626 -7973 
-5726 -1330 9987 
2284 -4571 -830 
441 -604 -450 
-2743 -3890 -2016 
-8639 3421 -3593 
-4510 -7012 508 
2788 4787 -1945 
-5016 -5286 -8056 
8042 -1289 9134 
-2564 -9340 9154 
6855 1175 6349 
-3515 -3418 8076 
4161 2836 5990 
113 484 6243 
6439 614 -8436 
-5455 4869 -5806 
706 -8957 1423 
5717 55 6680 
8761 -9317 -2291 
-8147 6935 825 
5116 7198 8236 
-7716 5767 1841 
7384 9865 5135 
-6785 -9971 -706 
-7625 8473 8778 
-706 5691 -2644 
2867 -2729 5026 
6168 5666 2453 
-8929 -6805 -1540 
8627 -7994 8901 
-7883 1851 7937 
-4839 9873 -386 
3677 325 2346 
-6327 -9730 -6693 
-7337 9295 6427 
7027 98 5304 
-5743 -7436 -935 
-3434 -4048 8751 
-6292 8561 -4180 
-7494 4728 -5738 
3397 -5460 4665 
-6753 8022 -9910 
-1407 8276 -24 
-1695 4118 6798 
4265 8278 -8758 
-8423 4945 -2296 
5900 -2655 5607 
-5466 8839 -5771 
-963 -2020 -7950 
-5224 9376 5429 
-7103 8462 -167 
9558 4847 4859 
1662 2040 -936 
601 2061 1899 
6470 3848 -5060 
7168 -3313 2290 
-8014 -5486 2471 
8465 7524 -5349 
7284 -2465 -2381 
-8416 -2045 -7786 
1880 6416 8313 
762 3379 4832 
-6837 6044 -1172 
6387 6442 -2318 
-1132 7966 5304 
-2662 6594 7114 
7929 -5718 8421 
-5628 -5367 473 
-3798 -544 -1127 
-667 -7268 -5429 
6338 4265 5145 
797 -9125 -3346 
-690 -2316 6659 
8496 2825 5129 
5632 263 3466 
-3375 5693 -8319 
-4667 2947 8910 
-3155 2505 -7270 
-1647 2894 -3656 
1953 -7956 329 
-8607 -4574 -100 
493 -8640 -7225 
3247 677 6454 
2845 -8705 -2346 
-6627 -4538 1754 
-871 -3431 4919 
-7385 -8901 -9507 
-1001 8767 -8314 
-1085 111 -5104 
-8211 -8222 2183 
8527 -9038 -7635 
-6735 -7073 548 
-295 5541 -1954 
187 7195 9745 
-965 -5934 -425 
-1737 -8366 -1915 
-1363 7751 -7674 
-9266 2133 -1908 
-688 -8481 -3518 
-3440 -1564 7065 
-1699 -9215 -5735 
3573 3885 -7709 
3163 -7431 5372 
-4045 8366 -4504 
-4671 -7610 -6055 
-2359 -4146 5999 
-44 3729 9914 
-9143 -1250 -8513 
-4379 1028 -377 
7378 -8266 -8329 
-5990 2372 -9844 
-6081 -659 7180 
5439 -5485 -2537 
6729 -2739 689 
81 -1084 -3060 
-6916 163 5769 
-8537 3043 -56 
-6976 3367 -7910 
-537 666 541 
-5269 -7447 -3025 
-2975 -1154 8999 
2574 -1004 -2500 
-2453 -8697 -8557 
-6358 -2998 3303 
-9282 -9798 -1325 
-9974 9379 538 
7803 -6189 4620 
908 5956 -2993 
8819 -7992 -5505 
-4620 -5818 1176 
3935 -2290 3773 
1504 -619 212 
-2272 -3242 -1958 
873 7112 373 
-1061 -1079 -8700 
-9082 2454 -9280 
8777 2953 -7163 
2548 9275 1101 
-8201 -6207 8377 
-5971 -5413 1417 
-3913 2074 5072 
7153 3804 -9430 
7393 -906 4707 
8745 3377 -4383 
9923 -5388 -4732 
6363 9536 -9123 
-4431 -4992 -9554 
-1108 -8397 -1102 
9391 -2286 2085 
-8087 -9654 -4456 
1427 -6834 -2100 
-5720 -9069 -249 
-9308 8278 1720 
5840 -3434 3548 
5782 -983 9143 
4895 -7129 9078 
9162 -5172 -7459 
5715 4232 -906 
-3637 -2478 -1910 
9567 2753 -7505 
5146 -6705 -4408 
-9356 -5898 4494 
-6559 -5996 5706 
540 2350 -5479 
-4282 5084 6792 
8822 -7644 -733 
4228 330 9942 
1686 -7495 -9771 
7258 -8345 6836 
9709 -6952 -7160 
-3627 5486 4524 
-8559 2370 9372 
2185 7844 -6891 
9951 5857 288 
2215 -7894 -4846 
1936 6797 3710 
-690 3128 -4281 
-756 3317 1615 
2953 -3628 9331 
4073 889 9574 
6971 2730 -7486 
6675 -184 -1336 
-216 -2920 7057 
8495 2163 -7563 
5608 -2990 -2970 
-4958 -2121 5528 
6371 7010 4561 
-9122 7479 7996 
-5980 4891 1325 
-7885 -7523 7497 
-3674 2093 -2492 
-747 6520 5035 
-4995 5870 7696 
6236 -8003 1080 
-5697 2365 8473 
-1835 3492 8717 
-7139 9146 3542 
-1149 8225 5198 
-4968 -1320 -5176 
-2553 -2542 -1150 
-6609 1099 -6880 
582 2561 -3609 
-2159 8782 8897 
1609 2962 -1834 
5470 3723 -6378 
4607 9746 -1220 
-6158 3726 1978 
4874 -6818 7214 
-8238 -478 -4001 
-8480 9051 -3256 
2650 -4876 -4947 
7576 8069 6103 
9614 -8052 7946 
-6447 4459 5894 
7019 -1217 -6765 
-8353 5552 6183 
-6821 8458 4459 
419 -414 6264 
-11 -1175 -917 
8063 1448 3919 
4912 4029 6213 
8801 6755 545 
5159 -5091 1088 
5656 4239 -5027 
9431 78 -3136 
1126 864 -5675 
-7713 -8021 1707 
8501 1124 -900 
2865 -9104 -4720 
6912 6938 439 
11 -9615 8635 
-9679 4183 -3413 
4807 6471 -4047 
1346 -9189 1111 
5478 -1165 3845 
2142 2616 -528 
6648 -3734 -4150 
1649 5506 -454 
6365 6876 2913 
-3657 -1817 760 
-6394 8926 3142 
-962 -8882 1759 
-1614 -7837 -7517 
-5507 -6761 9969 
-8963 5732 2616 
3703 9200 6076 
3209 -3289 -8814 
5139 -2141 -6011 
3827 -305 -287 
2812 5997 2461 
-6408 -5226 -2184 
-4376 -2755 -3789 
-3824 -4578 -1457 
7081 -2849 -3927 
-9246 2433 -8716 
-8453 -9808 1786 
412 -4548 7842 
-7233 886 9134 
-7460 6224 5326 
2619 -8934 2811 
4268 -2805 8695 
7981 -2280 -3006 
4876 -220 6069 
4154 -7136 8487 
7030 -1038 -394 
8694 -540 4808 
-8037 4242 -631 
-1401 -3198 2805 
-7576 1374 -677 
-121 -4862 8252 
5123 3720 6545 
3764 -4019 742 
4203 -5815 -6089 
9791 -5674 2345 
-1557 -6277 -8735 
-2085 5138 4471 
153 7402 1603 
-8932 -6534 1028 
-7849 -4040 -2913 
-5399 6121 2077 
-7574 9953 802 
3093 4514 7177 
2925 4546 -3369 
-720 9797 -1681 
954 -9840 5109 
-1039 -8033 -3278 
-8121 227 1969 
-5750 -5664 -355 
-1238 6059 9722 
8828 -8099 -4560 
-7734 8212 6639 
-8583 7691 8881 
435 9844 4064 
-6681 -6821 8584 
-270 -6427 -7408 
8351 7008 -7175 
3030 484 4893 
1581 4194 4535 
-7213 -3539 -6999 
3430 8327 -457 
-6786 4754 -1163 
647 -5222 7891 
9864 -846 -1668 
-2291 3296 -2910 
1342 4150 -6028 
-1731 -8242 -8509 
-2530 363 3020 
6107 -5404 996 
2811 -1856 3295 
-5293 -661 449 
2087 -3117 -480 
8206 -5649 -1332 
-4394 4815 -8427 
5719 -1727 -7117 
5504 -6416 2251 
505 -9036 -1722 
7392 4488 -4979 
1383 -7199 3349 
-9305 -6634 3560 
7404 -3738 1146 
1923 -3636 -7443 
4529 2801 -9486 
-1811 6479 118 
6341 2822 2256 
-2713 -7145 5281 
4604 -828 7829 
3809 7067 -6116 
1009 -1650 6599 
-3395 -3800 -5450 
-4346 -4842 6434 
-4490 3163 -4494 
4973 -8986 -483 
-1180 6407 8495 
-2051 -6674 -1199 
4077 -6617 -1745 
657 4549 -6213 
-7311 -2567 934 
9146 -6398 -8582 
-6154 -8388 -3259 
-2569 7688 8796 
-7634 -4641 -1666 
9793 5935 -4130 
-9432 -9147 5637 
2533 -525 -5484 
-4077 9384 -8045 
9714 1198 6256 
9159 8921 4562 
2108 5902 -4958 
-9525 8274 1332 
7997 9464 8536 
2972 2087 -7853 
5619 3253 6472 
-3289 4580 8707 
-5525 -8599 -4684 
8526 928 4884 
7773 -7741 -2530 
-22 -2461 7114 
344 396 5983 
-1503 2485 -4004 
-6412 719 -7392 
-2534 -9214 7531 
-7778 7299 786 
4227 8515 -7278 
-658 7632 4788 
-2148 2039 -539 
7607 -8196 -2042 
-6062 -8911 -3635 
6184 7219 -6964 
7342 -8970 3269 
6901 -5874 4298 
3330 -6833 -8911 
4878 -41 -7596 
-8434 -454 -8446 
-3641 -1560 -5129 
51 1351 -5319 
9479 3878 -4193 
4168 7530 3090 
-9986 3416 -4982 
180 -5076 7900 
-6607 -9347 6347 
-2283 2227 -2303 
-696 7011 5613 
2090 7044 -7752 
-2169 -5732 -9558 
-602 -5966 7188 
-2725 -5910 -2805 
-1250 -3881 5490 
-7575 -4280 560 
8205 -3308 7818 
-907 9209 9995 
1958 6898 -8702 
-7194 -8115 7553 
3611 -5339 -7461 
4723 7747 -5616 
815 2364 -7904 
6819 4032 -4123 
3755 -7304 -7749 
-8187 3363 3187 
3676 9620 7289 
-3119 542 4452 
8475 -4069 999 
-5992 9364 -5468 
5435 -187 6230 
-3250 -8768 9018 
9547 -7221 769 
-8869 9221 -255 
3962 -376 -9836 
8615 2300 -428 
-2510 1659 4223 
5415 -3286 2199 
-6882 -4266 -1458 
-1310 -7691 -2072 
8009 -8791 -9297 
-2474 6931 -875 
-6429 -5611 9528 
3507 -8329 8752 
6618 8403 4052 
-9545 -4106 -3467 
8748 -3435 -9576 
-7476 -7485 -6035 
-2818 5129 395 
67 -2838 8729 
-9641 952 -9621 
7933 -5688 -4150 
-7146 3222 7120 
5162 -7880 2438 
-8907 -935 578 
-1432 -2166 6658 
-228 -6389 -224 
-127 7830 -4916 
9568 -1436 4930 
-5521 -81 -898 
-8607 -6122 -2593 
9983 -8680 -7753 
9072 9098 -1025 
-7855 8086 184 
4042 9774 -1177 
8823 3157 -3247 
-1758 4852 2565 
-2194 4436 2828 
-3626 -5912 -9312 
-2648 -2468 9904 
-1855 -1938 -837 
-5384 -3026 4796 
1178 -2191 -8330 
8134 -9951 -4104 
489 -5124 5061 
-7160 -9591 -1145 
-7655 8921 -4666 
-7223 3565 -4869 
-9856 9448 -4478 
2174 -7549 292 
964 -3722 9668 
-4257 -8896 5456 
3661 -7246 1017 
3968 2904 -1401 
8501 -1333 9137 
-1770 -5596 -6830 
9029 -1044 -4630 
7819 -7434 9654 
-9740 617 8832 
378 -5497 5959 
2831 -5905 -6851 
-511 -8114 -5512 
-8354 7217 -1065 
1864 7403 6414 
-5440 5589 3435 
8844 -8719 -9414 
5201 4311 -4275 
-8251 3243 -1079 
4171 -1097 -2636 
2009 9958 -7346 
-1652 -8998 -1069 
-858 -753 -6532 
8657 -6434 -9116 
9845 2684 3303 
-6335 -7302 7526 
-2965 7018 -9499 
-508 7563 -9542 
-212 5336 8299 
478 9778 -2590 
8398 7316 7217 
-144 -8165 2648 
86 -5996 -518 
3353 -7273 6003 
8666 -9923 -7542 
-1933 1478 -6085 
5176 -406 -7138 
-9852 -1018 -4303 
2411 669 6976 
3943 -5629 -8989 
-3635 2134 -5450 
-3079 5175 -7068 
-5772 4059 5311 
5929 9965 8214 
9603 -8846 8282 
3928 -5030 6948 
-8623 -6394 -3194 
863 4055 -621 
3457 1125 3531 
3591 4616 4297 
7969 9210 -8733 
-8557 2644 -9147 
-6635 -2582 -7118 
-1167 -1145 68 
-2465 1624 8405 
-7506 -5588 -1420 
7796 3187 3713 
2144 5010 -8636 
-2441 3593 -6954 
8025 -550 -2609 
3104 4038 411 
-3510 -5331 6406 
-3872 4807 -5998 
-3707 -2773 -7154 
-2579 9406 -9894 
-8435 -3341 1943 
4216 -1422 -4070 
-2481 2845 4239 
9988 -3085 5970 
4406 -1508 -8310 
-1065 6614 2450 
-5220 -9321 5629 
-7558 -2410 3205 
-7708 6624 6816 
-3016 6418 1439 
7118 -9631 2134 
3911 5150 2217 
6191 -3027 6630 
-7603 2981 1002 
-9710 3945 -7992 
-6874 -9053 -3894 
-7338 7303 4851 
1945 -637 -9015 
-124 9967 1921 
-6898 3294 -1515 
7009 -1802 6600 
-4138 -3740 819 
-3006 -9124 7029 
8504 -4245 -1447 
-53 2669 -6889 
6047 -6809 -8485 
7255 165 5117 
90 3363 -7851 
-3244 3455 5306 
5449 3561 -1384 
-1792 -5890 674 
3275 220 -4126 
-192 -8447 1050 
185 6661 -275 
-6361 7501 -6235 
-3895 -1383 7329 
-8053 2493 -4870 
5191 -298 -4240 
5264 1023 5157 
-3085 8325 -5562 
-4773 -1722 -1129 
-3751 8004 -7997 
6466 -9723 152 
-753 -73 -3803 
-8912 5215 -7039 
-6925 -6638 9915 
7187 16 -613 
8301 -687 115 
2146 3512 6011 
-7868 2891 227 
-6985 -1792 7919 
5074 -4353 -1695 
-5970 -8341 -770 
-2445 7291 -6558 
9674 -8173 -172 
-1170 6235 -8086 
2225 -3653 402 
-1791 415 -7469 
-7074 7906 3114 
-3495 2199 -7986 
-3525 -614 6746 
-3014 3261 6475 
-1441 -6963 6759 
4659 -9576 9472 
7397 -4867 -6056 
778 -5830 2580 
-5833 8706 4149 
-8090 -5936 929 
4690 6965 6444 
1718 -5972 -8566 
-3313 -1632 5366 
-1242 587 4919 
2321 4509 -8552 
-5733 -1944 4681 
6884 7242 -3364 
-8948 -2033 9265 
9245 -5423 -8256 
-7713 -8364 1264 
9697 9325 -8242 
-5743 5358 -3492 
8032 -4576 4302 
-6955 -4819 8663 
-4908 5813 15 
-8354 -9361 -8535 
-4715 -9175 -9630 
-2342 5616 -7482 
-2356 4434 2595 
3508 9904 6526 
4547 -188 -4827 
-2345 5920 2955 
8043 1825 173 
-5999 9947 -3802 
-3470 5897 -2743 
187 -4683 -7175 
-9237 1120 9313 
8216 -3498 4889 
-1354 5774 2401 
4905 -2184 -5268 
-9048 5128 -5886 
-6108 -5390 9045 
-4116 1137 -947 
5215 6469 3884 
6473 4228 -2180 
-9638 7951 -6411 
-5351 7516 3364 
8179 -6669 -6336 
8434 3871 -135 
-3789 -3380 -6205 
4623 -9712 9014 
2096 9414 5290 
5420 5998 -6528 
4638 -2769 9367 
8364 -9813 -7182 
4385 -8656 -9087 
6283 -1999 8413 
5034 -2232 6512 
23 -2722 9258 
4055 5128 -401 
-103 9300 -3237 
-3373 -7652 3854 
-3456 5355 4131 
7517 8155 -1662 
1954 3810 5922 
850 -792 -7385 
-3490 -5655 -4983 
-9678 -7464 -4894 
-2238 9683 7729 
-8112 -4992 1340 
-5899 7742 3159 
-3050 6590 8203 
-9217 1549 9197 
-6094 6437 7323 
-4605 4910 -7434 
-4484 -4777 -5981 
-9821 -1194 -2021 
3040 6768 9901 
-5551 -5592 -3765 
-3497 63 -1486 
-1073 -5651 6717 
-2783 2733 6372 
-2510 3033 758 
-2133 5109 -2944 
-2088 8750 9996 
2681 8633 2476 
-7506 -224 -7874 
4536 -7627 2481 
2852 -9112 4799 
6871 -7924 5852 
2411 -3220 9192 
2814 -2269 9701 
